withdrawal_zone,withdrawal_lat,withdrawal_lon
21.1_87.2,21.13295,87.168403
21.2_71.4,21.150559,71.388277
21.2_71.8,21.194071,71.801371
21.2_72.1,21.226753,72.0982065
21.2_72.3,21.223406,72.270148
21.2_72.4,21.249317,72.426007
21.2_72.5,21.221498,72.527988
21.2_73.2,21.1754875,73.21637100000001
21.2_73.3,21.169524,73.280608
21.2_74.1,21.240143,74.075009
21.2_74.2,21.187504500000003,74.1833665
21.2_74.4,21.198938666666667,74.380521
21.2_86.3,21.16659,86.272242
21.2_87.0,21.244086,86.960561
21.2_87.2,21.242705,87.232477
21.3_71.0,21.274662,70.992166
21.3_71.3,21.291001,71.316692
21.3_71.6,21.294632,71.571683
21.3_71.9,21.318959,71.935253
21.3_72.0,21.338952,72.000795
21.3_72.1,21.335063,72.097883
21.3_72.4,21.332364,72.360998
21.3_72.8,21.275158,72.768977
21.3_72.9,21.267625,72.888036
21.3_73.2,21.271109,73.242803
21.3_73.3,21.300734666666667,73.29337633333334
21.3_73.4,21.295368333333332,73.39638633333334
21.3_74.3,21.310858500000002,74.265737
21.3_74.5,21.277783999999997,74.4928995
21.3_86.6,21.319001,86.630589
21.4_71.2,21.432079,71.236782
21.4_71.4,21.4113,71.354899
21.4_71.7,21.371364,71.697243
21.4_71.8,21.409011,71.833049
21.4_71.9,21.4457775,71.902829
21.4_72.2,21.433526,72.19997433333333
21.4_72.5,21.388176,72.461025
21.4_72.7,21.427954,72.676764
21.4_73.2,21.4133435,73.20843199999999
21.4_73.4,21.351675,73.407353
21.4_73.5,21.403747,73.458673
21.4_73.7,21.398248,73.699645
21.4_73.9,21.379264,73.897733
21.4_74.0,21.39733,73.985058
21.4_74.1,21.38015466666667,74.10879333333334
21.4_86.1,21.400332,86.069634
21.4_86.5,21.377401,86.466196
21.4_87.1,21.426592,87.064139
21.4_87.3,21.421292,87.25115
21.5_71.4,21.542026,71.392735
21.5_71.5,21.503327,71.462507
21.5_72.1,21.455196,72.149095
21.5_72.5,21.486477,72.547337
21.5_72.6,21.512795,72.614317
21.5_72.7,21.542408,72.689562
21.5_72.8,21.476632,72.776763
21.5_73.1,21.537957,73.136285
21.5_73.4,21.529507,73.392145
21.5_73.6,21.495893000000002,73.613106
21.5_73.7,21.529091,73.704441
21.5_73.8,21.474694,73.813867
21.5_73.9,21.481122,73.884685
21.5_74.0,21.542005,73.978606
21.5_74.2,21.509342,74.174623
21.5_86.4,21.500275,86.406843
21.5_86.6,21.534672,86.61952600000001
21.5_86.7,21.495933,86.653058
21.5_87.0,21.501328,86.958908
21.5_87.2,21.481634,87.219315
21.5_87.4,21.492216,87.355879
21.5_87.5,21.487255,87.541487
21.6_71.7,21.553428,71.696642
21.6_72.3,21.627259,72.261562
21.6_72.4,21.593008,72.384795
21.6_72.6,21.613147,72.642801
21.6_72.7,21.581375,72.675553
21.6_72.9,21.628762,72.938682
21.6_73.1,21.618412666666668,73.11311033333334
21.6_73.2,21.5983665,73.2103305
21.6_73.5,21.636795,73.539291
21.6_73.7,21.569902,73.729366
21.6_73.8,21.617127,73.80761
21.6_73.9,21.600681,73.943916
21.6_74.2,21.615388,74.175746
21.6_85.7,21.589371999999997,85.660879
21.6_86.3,21.646492,86.286947
21.6_86.4,21.571674,86.357651
21.7_71.7,21.732307,71.663357
21.7_72.1,21.691132,72.082448
21.7_72.3,21.7031105,72.2904005
21.7_72.6,21.73491,72.618171
21.7_72.7,21.73753,72.745504
21.7_72.8,21.665318,72.841272
21.7_72.9,21.710851,72.902144
21.7_73.1,21.678302,73.056798
21.7_73.3,21.725474,73.32135
21.7_73.5,21.741618,73.507226
21.7_73.8,21.703048,73.834545
21.7_85.6,21.675788,85.555174
21.7_86.2,21.736901,86.192106
21.7_86.9,21.740895,86.943111
21.7_87.0,21.652729,86.999104
21.7_87.1,21.684479,87.059625
21.7_87.4,21.686838,87.401722
21.7_87.9,21.70537,87.944679
21.7_88.2,21.7266395,88.16704999999999
21.7_88.4,21.687813,88.447581
21.8_72.8,21.847294,72.837143
21.8_72.9,21.789739500000003,72.8822785
21.8_73.2,21.842235,73.234367
21.8_74.0,21.750441,73.97683
21.8_85.6,21.805642,85.612349
21.8_86.4,21.787823,86.413688
21.8_86.7,21.810698,86.652097
21.8_87.0,21.788563,87.021848
21.8_87.5,21.756677,87.455441
21.8_88.4,21.815835,88.409713
21.8_88.6,21.8047,88.577205
21.9_72.4,21.906096,72.352789
21.9_72.5,21.874015,72.523545
21.9_72.8,21.940543,72.796901
21.9_73.1,21.886923,73.108155
21.9_85.3,21.937951,85.3335
21.9_85.5,21.898015,85.520692
21.9_85.6,21.904833,85.565756
21.9_85.7,21.915072,85.652741
21.9_86.3,21.888995,86.255072
21.9_86.4,21.884181,86.40167
21.9_87.3,21.883568,87.273092
21.9_88.3,21.9116,88.278961
21.9_88.4,21.915691,88.42568
22.0_73.2,21.974507,73.214161
22.0_85.4,21.971138,85.384403
22.0_86.8,22.04256,86.781978
22.0_86.9,21.970458,86.917427
22.0_87.0,21.971733,86.9970745
22.0_87.6,21.976247,87.596418
22.0_88.4,21.98858,88.359511
22.0_88.8,22.014372,88.8361605
22.1_85.0,22.149349,85.019491
22.1_85.2,22.0943625,85.2008485
22.1_85.3,22.12085,85.316558
22.1_86.6,22.0686965,86.57969550000001
22.1_86.7,22.068865,86.749417
22.1_86.8,22.084095,86.753681
22.1_87.2,22.096827,87.211399
22.1_88.2,22.058597,88.214938
22.1_88.5,22.081251,88.482373
22.1_88.8,22.139443,88.80891
22.1_89.0,22.054228,88.9968
22.2_85.2,22.175164,85.228444
22.2_85.3,22.193373,85.263164
22.2_85.7,22.212171,85.711109
22.2_86.1,22.188140500000003,86.095835
22.2_86.2,22.182658,86.1631065
22.2_86.6,22.179625,86.577315
22.2_86.9,22.166926,86.908798
22.2_87.2,22.231188,87.188425
22.2_87.3,22.223626,87.32982899999999
22.2_88.1,22.245176,88.064883
22.2_88.2,22.165128,88.216663
22.2_88.3,22.156485,88.332455
22.3_85.3,22.345552,85.330009
22.3_85.6,22.262782,85.643084
22.3_85.9,22.297892,85.896386
22.3_86.2,22.3312965,86.208979
22.3_86.5,22.312058,86.475917
22.3_86.6,22.327378333333332,86.59563266666667
22.3_86.7,22.254151,86.701649
22.3_86.8,22.302183,86.78906
22.3_87.2,22.307932,87.158488
22.3_87.4,22.264536,87.444127
22.3_87.5,22.301418,87.451896
22.3_87.7,22.300894,87.690505
22.3_87.8,22.312364,87.778338
22.3_88.7,22.340506,88.744245
22.4_85.0,22.37121,85.026215
22.4_85.2,22.395364,85.216482
22.4_85.3,22.402909,85.313596
22.4_85.7,22.408744,85.721199
22.4_85.8,22.445773,85.844744
22.4_86.0,22.402787500000002,86.0332875
22.4_86.5,22.367931,86.548316
22.4_86.9,22.432067,86.942841
22.4_87.2,22.393012,87.19831233333333
22.4_87.4,22.355457,87.436973
22.4_87.5,22.392985,87.5024515
22.4_87.6,22.369144,87.626221
22.4_87.7,22.4174805,87.6830485
22.4_87.9,22.382153,87.908161
22.4_88.3,22.365861,88.310798
22.4_88.7,22.398422,88.736241
22.4_88.8,22.377299,88.822132
22.5_84.9,22.493226,84.944046
22.5_85.2,22.476245,85.186377
22.5_85.6,22.525232,85.576151
22.5_85.9,22.529147,85.89886
22.5_86.2,22.493113,86.209994
22.5_86.3,22.469472,86.312184
22.5_86.4,22.528293,86.366942
22.5_86.5,22.488211,86.532454
22.5_86.8,22.457422,86.758376
22.5_86.9,22.4999555,86.88065399999999
22.5_87.9,22.545277,87.907107
22.5_88.0,22.516956,88.002863
22.5_88.1,22.457046,88.110653
22.5_88.3,22.467262,88.302819
22.6_84.6,22.566301,84.574458
22.6_85.4,22.577884,85.420917
22.6_85.9,22.60151,85.911151
22.6_86.1,22.590427499999997,86.09489500000001
22.6_86.6,22.617054500000002,86.60701399999999
22.6_86.7,22.6169845,86.72787600000001
22.6_86.9,22.602306,86.90068149999999
22.6_87.2,22.611667,87.21206
22.6_87.3,22.628636,87.349422
22.6_87.4,22.5833675,87.4231285
22.6_87.5,22.56008,87.541183
22.6_87.6,22.596130666666667,87.60082033333333
22.6_87.7,22.563232,87.66126
22.6_87.8,22.550588,87.798047
22.6_87.9,22.555807,87.944315
22.6_88.0,22.607079,88.016721
22.6_88.1,22.550401,88.067862
22.6_88.3,22.636367,88.266763
22.6_88.5,22.582981,88.49547
22.6_88.7,22.610922,88.722593
22.6_89.4,22.606539,89.356283
22.7_84.4,22.725993,84.426807
22.7_85.1,22.674349,85.099937
22.7_85.6,22.678361,85.637236
22.7_85.8,22.684544,85.791967
22.7_85.9,22.665638,85.857882
22.7_86.0,22.666716,86.012582
22.7_86.1,22.706334,86.103636
22.7_86.2,22.741288,86.167366
22.7_86.3,22.722323,86.297055
22.7_86.5,22.7208125,86.5120405
22.7_86.6,22.734595,86.603364
22.7_86.7,22.677903,86.655789
22.7_86.8,22.677221,86.844162
22.7_86.9,22.71269925,86.88929350000001
22.7_87.0,22.733772,86.951258
22.7_87.2,22.704558,87.194382
22.7_87.3,22.678131,87.339443
22.7_87.4,22.709016,87.41112
22.7_87.5,22.724220000000003,87.5042055
22.7_87.6,22.714354,87.64717
22.7_87.8,22.733988,87.836285
22.7_88.1,22.655094,88.10964
22.7_88.2,22.662994333333334,88.22339633333333
22.7_88.7,22.683521,88.7175345
22.8_84.6,22.763641,84.598369
22.8_84.8,22.750621,84.803552
22.8_84.9,22.766276,84.882921
22.8_85.1,22.792057,85.087652
22.8_85.3,22.763409,85.265748
22.8_85.5,22.844729,85.521396
22.8_85.6,22.780065999999998,85.640145
22.8_85.9,22.765908,85.901951
22.8_86.0,22.844185,85.957455
22.8_86.1,22.771724,86.108362
22.8_86.3,22.8326735,86.326495
22.8_86.4,22.801425,86.449429
22.8_86.5,22.801809,86.450295
22.8_86.6,22.766361,86.614351
22.8_86.7,22.771376,86.744176
22.8_86.9,22.753549,86.876345
22.8_87.1,22.7977545,87.115363
22.8_87.2,22.803576,87.163431
22.8_87.4,22.8083135,87.3905655
22.8_87.5,22.79429825,87.497978
22.8_87.6,22.790349,87.553306
22.8_87.7,22.8131505,87.697034
22.8_87.8,22.832864,87.7715
22.8_87.9,22.801773500000003,87.8904325
22.8_88.0,22.819811,88.015807
22.8_88.1,22.830333,88.067278
22.8_88.2,22.83289,88.186705
22.8_88.7,22.780778,88.749471
22.8_89.3,22.839618,89.305144
22.9_84.3,22.909928,84.328069
22.9_84.8,22.92778,84.769759
22.9_85.1,22.889162,85.089314
22.9_85.4,22.887169,85.412759
22.9_85.7,22.909908,85.70363766666667
22.9_85.9,22.928776,85.857568
22.9_86.0,22.892223,86.014199
22.9_86.1,22.918992,86.061202
22.9_86.2,22.895004,86.21409
22.9_86.4,22.896829,86.371087
22.9_86.5,22.90136,86.49937800000001
22.9_86.6,22.918987,86.573407
22.9_86.7,22.861686,86.723711
22.9_86.8,22.946456,86.794996
22.9_86.9,22.938779,86.885973
22.9_87.0,22.884271,86.992021
22.9_87.1,22.89348825,87.10222575
22.9_87.2,22.929021,87.234125
22.9_87.3,22.895436,87.27866066666667
22.9_87.4,22.907647,87.381613
22.9_87.5,22.8934815,87.52128400000001
22.9_87.6,22.8877438,87.5938462
22.9_87.7,22.907967499999998,87.741032
22.9_87.8,22.864561,87.763902
22.9_88.1,22.931705,88.067402
22.9_88.4,22.9139505,88.39599425
22.9_88.6,22.858353,88.569001
22.9_89.5,22.862535,89.477692
23.0_84.3,23.011994,84.336913
23.0_84.5,23.031401,84.484761
23.0_85.1,22.997144666666667,85.09575933333333
23.0_85.2,22.959883,85.216274
23.0_85.4,23.002044,85.357984
23.0_85.6,22.9996,85.622497
23.0_85.8,23.041751,85.76749
23.0_86.0,22.959394,86.028969
23.0_86.1,22.984357,86.143489
23.0_86.2,23.017288,86.236419
23.0_86.5,23.00685375,86.51453000000001
23.0_86.6,23.007842,86.6070165
23.0_86.7,23.011484999999997,86.71726
23.0_86.8,22.9923425,86.79311799999999
23.0_86.9,23.0191922,86.9115836
23.0_87.0,22.9519255,86.97672800000001
23.0_87.1,23.0050805,87.118179
23.0_87.2,22.993718,87.17455133333334
23.0_87.3,22.976185,87.296617
23.0_87.4,22.9958415,87.381591
23.0_87.5,22.9894194,87.50893040000001
23.0_87.6,23.002599,87.621393
23.0_87.7,22.9755365,87.707449
23.0_87.8,23.003507,87.764869
23.0_88.0,23.016773,88.046763
23.0_88.1,23.014032999999998,88.1076685
23.0_88.2,22.952296,88.230427
23.0_88.3,22.999317,88.260113
23.0_88.4,23.016273,88.443318
23.0_89.5,23.014727,89.476685
23.0_89.8,22.951912,89.751951
23.1_84.5,23.077614,84.515865
23.1_85.0,23.055049,85.005477
23.1_85.7,23.07103,85.688351
23.1_85.8,23.140313,85.762495
23.1_85.9,23.104522,85.927294
23.1_86.0,23.091229,85.984197
23.1_86.1,23.134458,86.05292
23.1_86.2,23.109136,86.189348
23.1_86.5,23.10823,86.485939
23.1_86.6,23.13767866666667,86.581136
23.1_86.7,23.068144999999998,86.72073999999999
23.1_86.8,23.103991500000003,86.80628683333333
23.1_86.9,23.100390666666666,86.90903766666668
23.1_87.0,23.121368,87.025003
23.1_87.1,23.078591666666664,87.11385333333334
23.1_87.2,23.112288,87.199512
23.1_87.3,23.114311333333333,87.279816
23.1_87.4,23.118399666666665,87.38505366666668
23.1_87.5,23.141844,87.548374
23.1_87.6,23.0900095,87.61001350000001
23.1_87.7,23.072255,87.739973
23.1_87.8,23.08536433333333,87.80589833333333
23.1_87.9,23.083966,87.884711
23.1_88.0,23.143315,88.035766
23.1_88.1,23.125353,88.074321
23.1_88.2,23.060931,88.160144
23.1_88.3,23.108986,88.311683
23.1_88.7,23.140961,88.714994
23.1_88.8,23.1070385,88.841253
23.1_89.6,23.055025,89.635946
23.2_84.8,23.166601,84.846748
23.2_85.1,23.225264,85.082453
23.2_85.2,23.2169815,85.172114
23.2_85.3,23.216189999999997,85.3178235
23.2_85.6,23.187314,85.619952
23.2_85.7,23.203217,85.687697
23.2_85.8,23.1876465,85.805254
23.2_86.0,23.163668,85.953649
23.2_86.2,23.242222,86.183444
23.2_86.3,23.207431,86.28587350000001
23.2_86.4,23.211513,86.4129595
23.2_86.5,23.19873966666667,86.49010066666666
23.2_86.6,23.196755875,86.59195025
23.2_86.7,23.193115777777777,86.68618
23.2_86.8,23.20656225,86.79974475
23.2_86.9,23.205170666666664,86.90115683333333
23.2_87.0,23.165505,86.981973
23.2_87.1,23.219335166666667,87.103212
23.2_87.2,23.2256005,87.1764855
23.2_87.3,23.2194635,87.297924
23.2_87.4,23.210648000000003,87.42854966666668
23.2_87.5,23.190532166666667,87.50300366666666
23.2_87.6,23.215683333333335,87.607871
23.2_87.7,23.230586000000002,87.6972145
23.2_87.9,23.213484333333337,87.90579066666668
23.2_88.0,23.213279,88.007241
23.2_88.2,23.224525,88.164728
23.2_88.3,23.193601,88.304366
23.2_88.4,23.2137335,88.39933400000001
23.2_88.5,23.211683999999998,88.5039305
23.2_89.0,23.21787,89.020261
23.3_84.3,23.339898,84.276635
23.3_84.8,23.311749,84.77413
23.3_84.9,23.329381,84.914958
23.3_85.5,23.306136,85.546773
23.3_85.7,23.345444,85.66413
23.3_85.9,23.313172999999995,85.916759
23.3_86.0,23.2586685,85.9777945
23.3_86.1,23.263361,86.058254
23.3_86.2,23.329797333333335,86.20750866666667
23.3_86.3,23.284620333333333,86.26957
23.3_86.4,23.2910105,86.4206365
23.3_86.5,23.3123426,86.49506579999999
23.3_86.6,23.315046,86.58963225
23.3_86.7,23.299138375,86.69524575
23.3_86.8,23.306970125,86.78669675
23.3_86.9,23.31177825,86.899265125
23.3_87.0,23.301016444444443,87.01856866666667
23.3_87.1,23.32171483333333,87.10910383333334
23.3_87.2,23.2904315,87.190271125
23.3_87.3,23.296789333333333,87.330084
23.3_87.4,23.305460666666665,87.37218533333333
23.3_87.5,23.2845206,87.4897254
23.3_87.7,23.2928265,87.6799425
23.3_87.8,23.273596666666666,87.79378233333334
23.3_87.9,23.30143525,87.89684325
23.3_88.0,23.345996,87.960862
23.3_88.1,23.346861,88.140961
23.3_88.2,23.317131,88.241644
23.3_88.3,23.258153,88.276309
23.3_88.4,23.319532,88.44805
23.3_88.5,23.319237333333334,88.51311133333333
23.3_88.7,23.271628,88.673785
23.3_89.0,23.301982,88.969831
23.3_89.6,23.280082,89.627888
23.4_84.2,23.440618,84.21447
23.4_84.4,23.355102,84.440031
23.4_84.6,23.402404,84.553653
23.4_85.4,23.414703,85.374143
23.4_85.7,23.398330666666666,85.71058833333332
23.4_85.8,23.355264,85.788684
23.4_86.0,23.3827545,86.01459700000001
23.4_86.1,23.406294000000003,86.08133199999999
23.4_86.2,23.410743,86.216621
23.4_86.3,23.395743,86.323791
23.4_86.4,23.421691000000003,86.424246
23.4_86.5,23.425091,86.480159
23.4_86.6,23.402382499999998,86.587939375
23.4_86.7,23.4101918,86.6959365
23.4_86.8,23.410576833333334,86.7991875
23.4_86.9,23.3833495,86.89552412500001
23.4_87.0,23.41040891666667,87.00078975000001
23.4_87.1,23.401937818181818,87.09464727272727
23.4_87.2,23.406623615384618,87.21009761538463
23.4_87.3,23.388751857142857,87.31257985714285
23.4_87.4,23.422852333333335,87.39702066666666
23.4_87.5,23.40333088888889,87.49467611111112
23.4_87.6,23.3802905,87.622695
23.4_87.7,23.401475166666668,87.71471933333333
23.4_87.8,23.39452266666667,87.78161899999999
23.4_87.9,23.395522,87.946623
23.4_88.0,23.3767415,88.041774
23.4_88.1,23.440908,88.141294
23.4_88.2,23.394599499999998,88.236643
23.4_88.3,23.417948000000003,88.280245
23.4_88.4,23.446685,88.424978
23.4_88.5,23.4177,88.508228
23.4_88.7,23.440784,88.705296
23.4_88.8,23.442715,88.84694
23.4_89.6,23.380985,89.600822
23.4_89.7,23.4330255,89.6868865
23.5_84.4,23.493601,84.394409
23.5_84.8,23.479726,84.823774
23.5_85.0,23.457951,84.963745
23.5_85.1,23.505103,85.089082
23.5_85.2,23.511948,85.19136
23.5_85.4,23.486549,85.402
23.5_85.5,23.470745,85.517388
23.5_85.7,23.53366533333333,85.744459
23.5_85.8,23.5293245,85.7855415
23.5_85.9,23.5136675,85.90924150000001
23.5_86.0,23.505777,85.9592545
23.5_86.1,23.51153125,86.12935375
23.5_86.3,23.513472333333336,86.289202
23.5_86.4,23.491925714285713,86.40755357142858
23.5_86.5,23.504416428571428,86.49896671428571
23.5_86.6,23.50230088888889,86.61216
23.5_86.7,23.514020428571428,86.70321007142857
23.5_86.8,23.510343153846154,86.79320453846154
23.5_86.9,23.49932825,86.89364683333334
23.5_87.0,23.4976805,86.99965978571429
23.5_87.1,23.504660764705882,87.09507323529411
23.5_87.2,23.5079506875,87.1892821875
23.5_87.3,23.512170599999997,87.28733170000001
23.5_87.4,23.5072024,87.3780628
23.5_87.5,23.490020333333334,87.49390322222222
23.5_87.6,23.4969398,87.5923898
23.5_87.7,23.482227,87.6771335
23.5_87.9,23.505181999999998,87.869856
23.5_88.0,23.525812,88.009837
23.5_88.2,23.4990005,88.233267
23.5_88.5,23.511976,88.497074
23.5_88.7,23.504992,88.73307
23.5_88.9,23.477198,88.886982
23.5_89.2,23.52242,89.160182
23.5_89.4,23.459331,89.420346
23.5_89.5,23.480078,89.476085
23.5_89.7,23.480411,89.715514
23.6_84.7,23.556755,84.659797
23.6_85.2,23.600983,85.173759
23.6_85.4,23.552779,85.413206
23.6_85.5,23.600838500000002,85.524991
23.6_85.6,23.621023,85.5943175
23.6_85.8,23.632906,85.8307595
23.6_85.9,23.620581,85.91537349999999
23.6_86.0,23.59362,85.96295
23.6_86.1,23.573046666666666,86.12282966666668
23.6_86.2,23.609232666666667,86.20957400000002
23.6_86.3,23.632119833333334,86.31108083333334
23.6_86.4,23.611688333333333,86.41667733333334
23.6_86.5,23.59629,86.496448375
23.6_86.6,23.60223976923077,86.60351861538462
23.6_86.7,23.610585,86.70506133333333
23.6_86.8,23.59766742857143,86.80140821428571
23.6_86.9,23.59895605882353,86.89565352941177
23.6_87.0,23.604253954545456,86.9934240909091
23.6_87.1,23.61446252173913,87.09811
23.6_87.2,23.59198445,87.2057427
23.6_87.3,23.6059026,87.3024536
23.6_87.4,23.603882384615382,87.400576
23.6_87.5,23.6089384,87.4975495
23.6_87.6,23.6006825,87.60575183333333
23.6_87.7,23.5829212,87.70673339999999
23.6_87.8,23.596986714285713,87.81971542857143
23.6_87.9,23.603592,87.859692
23.6_88.0,23.552346,88.045463
23.6_88.1,23.612022,88.0673735
23.6_88.2,23.564807,88.225467
23.6_88.7,23.596025,88.713494
23.6_88.8,23.624621,88.801453
23.6_88.9,23.574698,88.900483
23.6_89.8,23.605828000000002,89.79658599999999
23.7_84.3,23.719948,84.344436
23.7_84.4,23.719514,84.411711
23.7_84.5,23.692206,84.450452
23.7_85.0,23.67928,84.955594
23.7_85.2,23.721088,85.1967
23.7_85.7,23.666869499999997,85.7028515
23.7_86.0,23.690299999999997,85.98774033333332
23.7_86.1,23.69616625,86.0939035
23.7_86.2,23.715119666666666,86.162307
23.7_86.3,23.6697755,86.3041985
23.7_86.4,23.67751014285714,86.40440942857143
23.7_86.5,23.698177454545455,86.48965145454545
23.7_86.6,23.684847,86.59607341666667
23.7_86.7,23.704451428571428,86.70058614285713
23.7_86.8,23.70240005882353,86.80648541176471
23.7_86.9,23.696352320000003,86.89555463999999
23.7_87.0,23.69955625,86.99285041666667
23.7_87.1,23.691077304347825,87.09129265217392
23.7_87.2,23.70326547826087,87.20211330434782
23.7_87.3,23.702885272727272,87.30017986363636
23.7_87.4,23.69310025,87.39838275
23.7_87.5,23.701441266666667,87.484152
23.7_87.6,23.701050555555558,87.60646244444445
23.7_87.7,23.701922333333336,87.6843901111111
23.7_87.8,23.69152888888889,87.81105277777777
23.7_87.9,23.7141345,87.89352550000001
23.7_88.0,23.726611333333334,87.99038033333333
23.7_88.1,23.701139,88.102577
23.7_88.3,23.659139,88.307146
23.7_88.4,23.684229,88.435986
23.7_88.5,23.743344,88.486044
23.7_88.7,23.652817,88.669251
23.7_88.8,23.706205,88.7668655
23.7_89.0,23.720778,88.970717
23.7_89.2,23.724521,89.244331
23.7_89.5,23.726547500000002,89.49190300000001
23.8_84.9,23.813334,84.865865
23.8_85.3,23.819441,85.346699
23.8_85.4,23.81018933333333,85.43993666666667
23.8_85.6,23.793038,85.57599450000001
23.8_85.8,23.794968500000003,85.794152
23.8_85.9,23.845663,85.948125
23.8_86.0,23.798542166666664,85.987148
23.8_86.1,23.754025,86.093393
23.8_86.2,23.81548033333333,86.23492566666665
23.8_86.3,23.803179999999998,86.300719
23.8_86.4,23.8115725,86.4002519
23.8_86.5,23.79552442857143,86.51075535714286
23.8_86.6,23.805558722222223,86.59437183333334
23.8_86.7,23.804724428571426,86.70304914285714
23.8_86.8,23.8003316,86.80503073333333
23.8_86.9,23.794503962962963,86.89884625925926
23.8_87.0,23.8003527,86.99792866666667
23.8_87.1,23.795670828571428,87.09128945714285
23.8_87.2,23.80647440625,87.195165875
23.8_87.3,23.80180385185185,87.30563703703703
23.8_87.4,23.79731992857143,87.39800678571429
23.8_87.5,23.81018026923077,87.49448292307693
23.8_87.6,23.79394209090909,87.58698709090909
23.8_87.7,23.8128186,87.6974034
23.8_87.8,23.8051975,87.79445375
23.8_87.9,23.793948375,87.91832725
23.8_88.0,23.78580875,87.9904125
23.8_88.2,23.772327,88.18115633333332
23.8_88.3,23.754112,88.327866
23.8_88.6,23.796346,88.584029
23.8_88.9,23.785538,88.881791
23.8_89.0,23.830452,88.955167
23.8_89.2,23.820708,89.18033
23.8_89.5,23.791977,89.522738
23.9_84.8,23.922694,84.8208
23.9_84.9,23.865605,84.870038
23.9_85.4,23.895713,85.359001
23.9_85.5,23.868846666666666,85.49595333333333
23.9_85.6,23.924335,85.6059645
23.9_85.7,23.8556,85.695095
23.9_85.8,23.883896,85.825302
23.9_85.9,23.914299999999997,85.89125533333333
23.9_86.0,23.895276000000003,85.9962114
23.9_86.1,23.9204306,86.1114718
23.9_86.2,23.893512,86.20116883333333
23.9_86.3,23.9011728,86.282115
23.9_86.4,23.899622181818184,86.38760127272727
23.9_86.5,23.911843166666667,86.50101283333333
23.9_86.6,23.904687931034484,86.6064773448276
23.9_86.7,23.9066786,86.6991024
23.9_86.8,23.901320078947368,86.8004692631579
23.9_86.9,23.900179422222223,86.89865853333333
23.9_87.0,23.902304649999998,86.998326825
23.9_87.1,23.91041770833333,87.10011741666666
23.9_87.2,23.911433484848487,87.19641215151515
23.9_87.3,23.905955454545452,87.30041104545454
23.9_87.4,23.898154892857143,87.39549528571429
23.9_87.5,23.903899999999997,87.48774700000001
23.9_87.6,23.901277866666664,87.59859253333335
23.9_87.7,23.92245133333333,87.70007633333334
23.9_87.8,23.894554333333332,87.81990266666666
23.9_87.9,23.908099333333336,87.91618899999999
23.9_88.0,23.89285,87.951375
23.9_88.1,23.88268233333333,88.10114933333334
23.9_88.3,23.89289,88.317224
23.9_88.4,23.900971,88.43375
23.9_88.7,23.942266,88.694428
23.9_89.0,23.85146,88.960145
23.9_89.1,23.883316,89.102059
23.9_89.7,23.9139325,89.7188645
24.0_84.3,23.986774,84.32569
24.0_84.9,23.98362333333333,84.91475200000001
24.0_85.1,23.97009,85.119561
24.0_85.4,24.047757,85.402765
24.0_85.8,23.9914295,85.8286495
24.0_85.9,23.986614,85.8579105
24.0_86.0,23.9877645,85.99518433333333
24.0_86.1,23.999628,86.09604625
24.0_86.2,23.999093,86.2154764
24.0_86.3,23.997496875,86.30451587499999
24.0_86.4,24.0083336,86.4124982
24.0_86.5,24.001260066666667,86.50532133333333
24.0_86.6,23.99074156521739,86.60808826086956
24.0_86.7,24.00421811764706,86.69363591176472
24.0_86.8,24.006807414634146,86.80104824390244
24.0_86.9,24.002719317073172,86.90762612195121
24.0_87.0,24.004322600000002,87.00418891428572
24.0_87.1,24.000764642857146,87.10296849999999
24.0_87.2,23.99837921212121,87.19069854545455
24.0_87.3,23.999151967741934,87.30081706451612
24.0_87.4,23.990135942857144,87.39486757142858
24.0_87.5,23.9996361,87.49522175
24.0_87.6,24.0047375,87.5892573888889
24.0_87.7,24.010549222222224,87.69408455555555
24.0_87.8,24.0006904,87.7991612
24.0_87.9,23.993784428571427,87.89647985714285
24.0_88.0,24.00639766666667,88.01750616666668
24.0_88.1,23.978848499999998,88.09851524999999
24.0_88.3,23.993307,88.288141
24.0_88.7,23.958257,88.702662
24.0_89.1,23.966253,89.083641
24.0_89.2,24.020102,89.245479
24.0_89.7,24.001739,89.70733949999999
24.0_89.9,23.990597,89.860982
24.1_84.3,24.090956,84.283076
24.1_85.0,24.120797,85.0192065
24.1_85.1,24.085898,85.068567
24.1_85.4,24.072437,85.432222
24.1_85.5,24.086219,85.549811
24.1_85.6,24.0889485,85.607586
24.1_85.7,24.068465,85.678472
24.1_85.9,24.058225,85.881725
24.1_86.0,24.091371,86.034303
24.1_86.1,24.0728425,86.0922865
24.1_86.2,24.097126,86.19476033333335
24.1_86.3,24.10878225,86.32526575
24.1_86.4,24.100402999999996,86.41468672727272
24.1_86.5,24.10355675,86.5061640625
24.1_86.6,24.0994305,86.59814742857144
24.1_86.7,24.09630372972973,86.7028788108108
24.1_86.8,24.101402125,86.81189103125
24.1_86.9,24.107804232558138,86.89783090697675
24.1_87.0,24.104861815789473,86.99849410526315
24.1_87.1,24.09324325,87.101016375
24.1_87.2,24.098559862068967,87.19322020689654
24.1_87.3,24.1145005,87.2963317
24.1_87.4,24.093670586206898,87.39286075862069
24.1_87.5,24.102813649999998,87.49916405
24.1_87.6,24.095363,87.59490661904762
24.1_87.7,24.105910375,87.705191
24.1_87.8,24.09322825,87.81407875
